Image_Index,Target,x,y,w,h
eb38f65822271c1130b1c25cebe98f90.jpg,Aortic enlargement,497.0,264.0,132.0,138.0
eb38f65822271c1130b1c25cebe98f90.jpg,Cardiomegaly,353.0,507.0,467.0,132.0
eb38f65822271c1130b1c25cebe98f90.jpg,Aortic enlargement,491.0,264.0,137.0,106.0
3b684bf9b1beb9744ac598bb19b6dd6f.jpg,Aortic enlargement,530.0,195.0,127.0,123.0
3b684bf9b1beb9744ac598bb19b6dd6f.jpg,Cardiomegaly,404.0,418.0,449.0,136.0
3b684bf9b1beb9744ac598bb19b6dd6f.jpg,Aortic enlargement,534.0,194.0,134.0,119.0
3b684bf9b1beb9744ac598bb19b6dd6f.jpg,Cardiomegaly,407.0,407.0,477.0,153.0
3b684bf9b1beb9744ac598bb19b6dd6f.jpg,Pleural thickening,352.0,104.0,102.0,23.0
3b684bf9b1beb9744ac598bb19b6dd6f.jpg,Pleural thickening,611.0,105.0,85.0,15.0
3b684bf9b1beb9744ac598bb19b6dd6f.jpg,Aortic enlargement,566.0,195.0,85.0,98.0
3b684bf9b1beb9744ac598bb19b6dd6f.jpg,Cardiomegaly,394.0,433.0,533.0,172.0
c3d222900b4131b148a9943db0e1bcc6.jpg,Pulmonary fibrosis,602.0,130.0,75.0,72.0
c3d222900b4131b148a9943db0e1bcc6.jpg,Pleural thickening,636.0,104.0,110.0,36.0
c3d222900b4131b148a9943db0e1bcc6.jpg,Pulmonary fibrosis,580.0,120.0,119.0,87.0
c3d222900b4131b148a9943db0e1bcc6.jpg,Pleural thickening,259.0,116.0,139.0,41.0
c3d222900b4131b148a9943db0e1bcc6.jpg,Pulmonary fibrosis,619.0,110.0,88.0,91.0
2f111f79e145a2062200644c1e77dbd4.jpg,Consolidation,362.0,303.0,117.0,85.0
2f111f79e145a2062200644c1e77dbd4.jpg,Consolidation,364.0,301.0,118.0,81.0
2f111f79e145a2062200644c1e77dbd4.jpg,Lung Opacity,364.0,299.0,125.0,80.0
2f111f79e145a2062200644c1e77dbd4.jpg,Consolidation,364.0,299.0,125.0,80.0
2f111f79e145a2062200644c1e77dbd4.jpg,Lung Opacity,364.0,301.0,118.0,81.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Lung Opacity,121.0,278.0,92.0,94.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pulmonary fibrosis,127.0,141.0,201.0,440.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pleural thickening,140.0,149.0,204.0,99.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Aortic enlargement,419.0,236.0,85.0,112.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pleural thickening,656.0,335.0,45.0,161.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pleural thickening,464.0,156.0,158.0,40.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Cardiomegaly,281.0,518.0,353.0,143.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Lung Opacity,140.0,149.0,204.0,99.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Atelectasis,134.0,195.0,188.0,360.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pulmonary fibrosis,446.0,185.0,225.0,308.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pleural thickening,468.0,158.0,152.0,43.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pleural thickening,464.0,151.0,161.0,47.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pleural thickening,212.0,520.0,52.0,63.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pulmonary fibrosis,487.0,173.0,188.0,133.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Lung Opacity,464.0,151.0,161.0,47.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Lung Opacity,526.0,434.0,148.0,58.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pulmonary fibrosis,134.0,195.0,188.0,360.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pleural thickening,60.0,660.0,35.0,38.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Lung Opacity,631.0,364.0,58.0,64.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Pulmonary fibrosis,502.0,406.0,180.0,83.0
73677ea9100c2fc6b88ba7442c90bcf9.jpg,Lung Opacity,183.0,128.0,146.0,76.0
6acc13406eda521dedfca734ddbe3e25.jpg,Calcification,161.0,513.0,88.0,45.0
6acc13406eda521dedfca734ddbe3e25.jpg,Pleural thickening,146.0,511.0,189.0,67.0
6acc13406eda521dedfca734ddbe3e25.jpg,Lung Opacity,172.0,514.0,129.0,58.0
6acc13406eda521dedfca734ddbe3e25.jpg,Other lesion,382.0,853.0,159.0,84.0
6acc13406eda521dedfca734ddbe3e25.jpg,Aortic enlargement,339.0,408.0,337.0,153.0
6acc13406eda521dedfca734ddbe3e25.jpg,Lung Opacity,222.0,387.0,62.0,42.0
6acc13406eda521dedfca734ddbe3e25.jpg,Lung Opacity,234.0,378.0,50.0,65.0
6acc13406eda521dedfca734ddbe3e25.jpg,Calcification,595.0,456.0,66.0,63.0
6acc13406eda521dedfca734ddbe3e25.jpg,Nodule/Mass,786.0,637.0,85.0,111.0
6acc13406eda521dedfca734ddbe3e25.jpg,Lung Opacity,218.0,380.0,73.0,53.0
6acc13406eda521dedfca734ddbe3e25.jpg,Cardiomegaly,325.0,598.0,577.0,233.0
97e953ca3bf93ddf8a9f9044cbdd8e7c.jpg,Pleural effusion,149.0,102.0,322.0,571.0
97e953ca3bf93ddf8a9f9044cbdd8e7c.jpg,Pleural effusion,163.0,193.0,311.0,489.0
97e953ca3bf93ddf8a9f9044cbdd8e7c.jpg,Pleural effusion,154.0,115.0,316.0,562.0
97e953ca3bf93ddf8a9f9044cbdd8e7c.jpg,Lung Opacity,249.0,249.0,201.0,151.0
97e953ca3bf93ddf8a9f9044cbdd8e7c.jpg,Infiltration,255.0,229.0,190.0,93.0
f62c4b2e9c78abcf338d9226c55b7e1e.jpg,Aortic enlargement,420.0,276.0,80.0,91.0
f62c4b2e9c78abcf338d9226c55b7e1e.jpg,Cardiomegaly,228.0,525.0,501.0,146.0
f62c4b2e9c78abcf338d9226c55b7e1e.jpg,Cardiomegaly,232.0,478.0,471.0,191.0
f62c4b2e9c78abcf338d9226c55b7e1e.jpg,Aortic enlargement,409.0,274.0,91.0,68.0
f62c4b2e9c78abcf338d9226c55b7e1e.jpg,Cardiomegaly,233.0,518.0,487.0,154.0
d7d4e27e5a9b3752fddcf5c6080026d5.jpg,Pleural thickening,317.0,99.0,73.0,42.0
d7d4e27e5a9b3752fddcf5c6080026d5.jpg,Cardiomegaly,361.0,578.0,454.0,149.0
d7d4e27e5a9b3752fddcf5c6080026d5.jpg,Cardiomegaly,355.0,515.0,463.0,221.0
d7d4e27e5a9b3752fddcf5c6080026d5.jpg,Nodule/Mass,779.0,657.0,12.0,12.0
d7d4e27e5a9b3752fddcf5c6080026d5.jpg,Cardiomegaly,341.0,474.0,478.0,267.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Infiltration,138.0,261.0,274.0,519.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Other lesion,249.0,310.0,93.0,62.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Calcification,586.0,287.0,114.0,121.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Cardiomegaly,335.0,488.0,624.0,429.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Lung Opacity,138.0,261.0,274.0,519.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Cardiomegaly,340.0,445.0,582.0,467.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Cardiomegaly,360.0,562.0,550.0,197.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Other lesion,871.0,308.0,83.0,61.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Lung Opacity,698.0,237.0,226.0,300.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Infiltration,698.0,237.0,226.0,300.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Calcification,591.0,308.0,123.0,100.0
613fd7f3a8b48248d4027c90a414ff9a.jpg,Other lesion,4.0,121.0,592.0,690.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Pulmonary fibrosis,621.0,279.0,216.0,140.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Pleural effusion,908.0,746.0,46.0,44.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Nodule/Mass,607.0,314.0,112.0,100.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Pulmonary fibrosis,588.0,230.0,229.0,187.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Lung Opacity,617.0,282.0,195.0,137.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Consolidation,621.0,279.0,216.0,140.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Pleural thickening,70.0,807.0,58.0,36.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Other lesion,60.0,323.0,13.0,18.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Other lesion,16.0,228.0,13.0,11.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Lung Opacity,588.0,230.0,229.0,187.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Pleural thickening,908.0,746.0,46.0,44.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Pleural effusion,70.0,807.0,58.0,36.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Consolidation,617.0,282.0,195.0,137.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Pleural thickening,323.0,109.0,113.0,20.0
68f7ee667e33c638abc21bcd543ad9d5.jpg,Other lesion,841.0,282.0,7.0,14.0
3b37f8d28d0153cedc41acb8020a0a6f.jpg,Cardiomegaly,399.0,471.0,357.0,122.0
3b37f8d28d0153cedc41acb8020a0a6f.jpg,Cardiomegaly,401.0,427.0,353.0,159.0
3b37f8d28d0153cedc41acb8020a0a6f.jpg,Lung Opacity,677.0,437.0,71.0,61.0
3b37f8d28d0153cedc41acb8020a0a6f.jpg,Cardiomegaly,397.0,464.0,363.0,119.0
3b37f8d28d0153cedc41acb8020a0a6f.jpg,Aortic enlargement,566.0,235.0,70.0,102.0
0211f9fe31142ba1e25fb6a2ea3fea38.jpg,Nodule/Mass,758.0,273.0,18.0,14.0
0211f9fe31142ba1e25fb6a2ea3fea38.jpg,Pulmonary fibrosis,642.0,148.0,115.0,117.0
0211f9fe31142ba1e25fb6a2ea3fea38.jpg,Lung Opacity,627.0,490.0,213.0,238.0
0211f9fe31142ba1e25fb6a2ea3fea38.jpg,Pulmonary fibrosis,649.0,165.0,135.0,125.0
0211f9fe31142ba1e25fb6a2ea3fea38.jpg,Pulmonary fibrosis,654.0,204.0,37.0,89.0
0211f9fe31142ba1e25fb6a2ea3fea38.jpg,Pulmonary fibrosis,709.0,188.0,45.0,51.0
0211f9fe31142ba1e25fb6a2ea3fea38.jpg,Nodule/Mass,756.0,273.0,17.0,14.0
0211f9fe31142ba1e25fb6a2ea3fea38.jpg,Infiltration,686.0,518.0,119.0,217.0
fb8f8632ea2bb7e136adee05a286105d.jpg,Other lesion,107.0,603.0,425.0,359.0
fb8f8632ea2bb7e136adee05a286105d.jpg,Pleural effusion,957.0,808.0,49.0,71.0
fb8f8632ea2bb7e136adee05a286105d.jpg,Other lesion,92.0,591.0,430.0,366.0
fb8f8632ea2bb7e136adee05a286105d.jpg,Pleural thickening,957.0,808.0,49.0,71.0
fb8f8632ea2bb7e136adee05a286105d.jpg,Other lesion,98.0,606.0,408.0,352.0
80bd0e3e1fbd70822b77e8df2dd00ff2.jpg,Pleural thickening,675.0,75.0,125.0,120.0
80bd0e3e1fbd70822b77e8df2dd00ff2.jpg,Pleural effusion,566.0,296.0,346.0,532.0
80bd0e3e1fbd70822b77e8df2dd00ff2.jpg,Other lesion,632.0,225.0,116.0,84.0
80bd0e3e1fbd70822b77e8df2dd00ff2.jpg,Pleural effusion,528.0,336.0,370.0,456.0
80bd0e3e1fbd70822b77e8df2dd00ff2.jpg,Pleural effusion,543.0,350.0,353.0,294.0
80bd0e3e1fbd70822b77e8df2dd00ff2.jpg,Pneumothorax,583.0,72.0,266.0,277.0
80bd0e3e1fbd70822b77e8df2dd00ff2.jpg,Pneumothorax,550.0,91.0,317.0,261.0
80bd0e3e1fbd70822b77e8df2dd00ff2.jpg,Pneumothorax,559.0,59.0,305.0,289.0
f7793fee61ea241a3fc07b927e4914f6.jpg,Pleural thickening,404.0,76.0,35.0,8.0
f7793fee61ea241a3fc07b927e4914f6.jpg,Cardiomegaly,402.0,445.0,375.0,108.0
f7793fee61ea241a3fc07b927e4914f6.jpg,Aortic enlargement,544.0,182.0,101.0,112.0
f7793fee61ea241a3fc07b927e4914f6.jpg,Aortic enlargement,543.0,187.0,101.0,77.0
f7793fee61ea241a3fc07b927e4914f6.jpg,Cardiomegaly,403.0,470.0,369.0,104.0
f7793fee61ea241a3fc07b927e4914f6.jpg,Aortic enlargement,551.0,184.0,98.0,87.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Pleural thickening,207.0,99.0,195.0,226.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Pleural effusion,189.0,327.0,287.0,323.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Pleural effusion,830.0,609.0,28.0,57.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Lung Opacity,233.0,158.0,202.0,243.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Pleural thickening,830.0,609.0,28.0,57.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Infiltration,612.0,271.0,210.0,343.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Lung Opacity,636.0,358.0,196.0,254.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Lung Opacity,240.0,138.0,217.0,269.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Lung Opacity,249.0,143.0,200.0,256.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Aortic enlargement,508.0,236.0,97.0,115.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Pleural effusion,183.0,125.0,260.0,534.0
8aecb4535fbfdee0217ef2f37b735c29.jpg,Pleural effusion,190.0,99.0,284.0,486.0
835b2647ac2c4168fd8ee19431cfb47b.jpg,Aortic enlargement,470.0,266.0,120.0,96.0
835b2647ac2c4168fd8ee19431cfb47b.jpg,Cardiomegaly,375.0,479.0,457.0,108.0
835b2647ac2c4168fd8ee19431cfb47b.jpg,Cardiomegaly,372.0,442.0,447.0,118.0
835b2647ac2c4168fd8ee19431cfb47b.jpg,Cardiomegaly,368.0,442.0,439.0,134.0
4d0acfb4200c0153173d5d9997e6fe43.jpg,Aortic enlargement,520.0,233.0,124.0,115.0
4d0acfb4200c0153173d5d9997e6fe43.jpg,Cardiomegaly,390.0,470.0,390.0,132.0
4d0acfb4200c0153173d5d9997e6fe43.jpg,Aortic enlargement,524.0,234.0,121.0,116.0
4d0acfb4200c0153173d5d9997e6fe43.jpg,Aortic enlargement,535.0,236.0,110.0,117.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,305.0,622.0,32.0,48.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,705.0,399.0,48.0,60.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,740.0,520.0,42.0,39.0
ab11a974837f5313912804939bfae79e.jpg,Pleural thickening,633.0,111.0,86.0,47.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,120.0,157.0,305.0,581.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,814.0,374.0,43.0,54.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,695.0,402.0,58.0,52.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,671.0,182.0,197.0,561.0
ab11a974837f5313912804939bfae79e.jpg,Aortic enlargement,572.0,267.0,94.0,126.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,784.0,610.0,47.0,69.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,684.0,240.0,165.0,495.0
ab11a974837f5313912804939bfae79e.jpg,Cardiomegaly,375.0,578.0,382.0,153.0
ab11a974837f5313912804939bfae79e.jpg,Lung Opacity,176.0,264.0,204.0,429.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,314.0,438.0,35.0,38.0
ab11a974837f5313912804939bfae79e.jpg,Lung Opacity,684.0,240.0,165.0,495.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,161.0,610.0,46.0,51.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,243.0,500.0,41.0,47.0
ab11a974837f5313912804939bfae79e.jpg,Aortic enlargement,569.0,254.0,99.0,135.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,176.0,264.0,204.0,429.0
ab11a974837f5313912804939bfae79e.jpg,Nodule/Mass,328.0,346.0,50.0,62.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Atelectasis,678.0,673.0,134.0,136.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Pulmonary fibrosis,262.0,413.0,77.0,57.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Pulmonary fibrosis,676.0,471.0,80.0,46.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Pulmonary fibrosis,230.0,382.0,172.0,228.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Infiltration,170.0,631.0,195.0,158.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Infiltration,571.0,674.0,204.0,137.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Pulmonary fibrosis,591.0,441.0,188.0,144.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Atelectasis,132.0,702.0,168.0,91.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Calcification,262.0,413.0,77.0,57.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Aortic enlargement,490.0,412.0,96.0,193.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Infiltration,678.0,673.0,134.0,136.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Atelectasis,622.0,418.0,131.0,135.0
1dafb16f8c69e188cf2152200e0cb2ef.jpg,Atelectasis,236.0,404.0,125.0,122.0
529d855ec524ddf484434d90da0e3f4a.jpg,Nodule/Mass,306.0,317.0,17.0,16.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pleural thickening,744.0,658.0,50.0,67.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pleural effusion,732.0,654.0,58.0,96.0
529d855ec524ddf484434d90da0e3f4a.jpg,Aortic enlargement,514.0,218.0,109.0,112.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pleural thickening,625.0,653.0,49.0,44.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pulmonary fibrosis,233.0,182.0,184.0,195.0
529d855ec524ddf484434d90da0e3f4a.jpg,Other lesion,306.0,317.0,17.0,16.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pleural thickening,732.0,654.0,58.0,96.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pleural effusion,744.0,658.0,50.0,67.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pulmonary fibrosis,313.0,193.0,101.0,225.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pleural thickening,564.0,134.0,230.0,528.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pulmonary fibrosis,301.0,245.0,103.0,138.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pleural effusion,740.0,620.0,79.0,166.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pleural thickening,630.0,150.0,114.0,112.0
529d855ec524ddf484434d90da0e3f4a.jpg,Pulmonary fibrosis,696.0,257.0,41.0,145.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Pulmonary fibrosis,600.0,371.0,208.0,187.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Pulmonary fibrosis,665.0,371.0,135.0,128.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Pulmonary fibrosis,203.0,232.0,239.0,229.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Infiltration,197.0,208.0,229.0,301.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Pulmonary fibrosis,209.0,184.0,260.0,285.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Infiltration,209.0,184.0,260.0,285.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Infiltration,203.0,232.0,239.0,229.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Aortic enlargement,519.0,298.0,103.0,115.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Consolidation,197.0,208.0,229.0,301.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Pulmonary fibrosis,678.0,364.0,125.0,118.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Infiltration,600.0,371.0,208.0,187.0
e6df9b3fba3fb8745fe06fe9fb84ecfe.jpg,Pulmonary fibrosis,197.0,208.0,229.0,301.0
1c572f5c1b3f2d9dfb23b48f25a7ace0.jpg,Pleural thickening,145.0,228.0,79.0,75.0
1c572f5c1b3f2d9dfb23b48f25a7ace0.jpg,Pleural thickening,144.0,245.0,51.0,49.0
1c572f5c1b3f2d9dfb23b48f25a7ace0.jpg,Cardiomegaly,302.0,519.0,423.0,149.0
1c572f5c1b3f2d9dfb23b48f25a7ace0.jpg,Aortic enlargement,404.0,319.0,121.0,90.0
1c572f5c1b3f2d9dfb23b48f25a7ace0.jpg,Pleural thickening,153.0,211.0,152.0,82.0
1c572f5c1b3f2d9dfb23b48f25a7ace0.jpg,Cardiomegaly,306.0,537.0,401.0,107.0
1c572f5c1b3f2d9dfb23b48f25a7ace0.jpg,Cardiomegaly,305.0,564.0,396.0,94.0
1c572f5c1b3f2d9dfb23b48f25a7ace0.jpg,Aortic enlargement,397.0,324.0,128.0,103.0
1c572f5c1b3f2d9dfb23b48f25a7ace0.jpg,Aortic enlargement,418.0,325.0,121.0,112.0
30c34393c4ba548104b8a65aa2fd76bb.jpg,Aortic enlargement,540.0,240.0,88.0,115.0
30c34393c4ba548104b8a65aa2fd76bb.jpg,Aortic enlargement,524.0,238.0,105.0,125.0
30c34393c4ba548104b8a65aa2fd76bb.jpg,Cardiomegaly,394.0,525.0,329.0,114.0
30c34393c4ba548104b8a65aa2fd76bb.jpg,Aortic enlargement,532.0,236.0,94.0,135.0
30c34393c4ba548104b8a65aa2fd76bb.jpg,Cardiomegaly,394.0,489.0,327.0,126.0
da996e211b26bd509d3ca7136c1e9435.jpg,Aortic enlargement,501.0,243.0,136.0,126.0
da996e211b26bd509d3ca7136c1e9435.jpg,Cardiomegaly,311.0,586.0,495.0,148.0
da996e211b26bd509d3ca7136c1e9435.jpg,Aortic enlargement,489.0,244.0,147.0,128.0
da996e211b26bd509d3ca7136c1e9435.jpg,Aortic enlargement,492.0,243.0,146.0,102.0
da996e211b26bd509d3ca7136c1e9435.jpg,Cardiomegaly,310.0,570.0,499.0,126.0
da996e211b26bd509d3ca7136c1e9435.jpg,Cardiomegaly,308.0,559.0,499.0,135.0
6e47a3c35eecd25bf915998f192b32d1.jpg,Pulmonary fibrosis,247.0,216.0,99.0,82.0
6e47a3c35eecd25bf915998f192b32d1.jpg,Infiltration,745.0,373.0,102.0,135.0
6e47a3c35eecd25bf915998f192b32d1.jpg,Pleural thickening,740.0,146.0,73.0,48.0
6e47a3c35eecd25bf915998f192b32d1.jpg,Infiltration,815.0,567.0,125.0,259.0
6e47a3c35eecd25bf915998f192b32d1.jpg,Aortic enlargement,552.0,302.0,114.0,79.0
6e47a3c35eecd25bf915998f192b32d1.jpg,Lung Opacity,247.0,216.0,99.0,82.0
6e47a3c35eecd25bf915998f192b32d1.jpg,Consolidation,661.0,322.0,111.0,124.0
6e47a3c35eecd25bf915998f192b32d1.jpg,Pleural thickening,332.0,139.0,138.0,13.0
2d64ca640df9686f4d2f6152b6ca74ab.jpg,ILD,100.0,270.0,261.0,308.0
2d64ca640df9686f4d2f6152b6ca74ab.jpg,Pleural effusion,768.0,515.0,105.0,128.0
2d64ca640df9686f4d2f6152b6ca74ab.jpg,Pleural thickening,790.0,414.0,93.0,269.0
2d64ca640df9686f4d2f6152b6ca74ab.jpg,Pleural thickening,784.0,517.0,80.0,98.0
2d64ca640df9686f4d2f6152b6ca74ab.jpg,Pleural effusion,784.0,517.0,80.0,98.0
2d64ca640df9686f4d2f6152b6ca74ab.jpg,ILD,666.0,305.0,158.0,259.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Nodule/Mass,458.0,137.0,18.0,24.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Pleural effusion,883.0,740.0,29.0,34.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Pleural effusion,893.0,745.0,18.0,28.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Pulmonary fibrosis,360.0,257.0,107.0,75.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Other lesion,520.0,93.0,111.0,342.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Pleural thickening,893.0,745.0,18.0,28.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Pulmonary fibrosis,727.0,325.0,77.0,49.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Other lesion,730.0,328.0,28.0,25.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Pulmonary fibrosis,730.0,328.0,28.0,25.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Pleural thickening,883.0,740.0,29.0,34.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Aortic enlargement,595.0,250.0,101.0,102.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Nodule/Mass,388.0,262.0,58.0,52.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Pulmonary fibrosis,364.0,258.0,115.0,75.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Pleural thickening,636.0,96.0,54.0,42.0
26d1d5a0ef2e692c6340e74859ffdc53.jpg,Pulmonary fibrosis,388.0,262.0,58.0,52.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Pleural thickening,30.0,681.0,70.0,62.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Pleural thickening,273.0,153.0,143.0,39.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Lung Opacity,220.0,358.0,90.0,86.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Pleural thickening,290.0,159.0,122.0,29.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Pleural thickening,298.0,161.0,115.0,33.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Infiltration,220.0,358.0,90.0,86.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Lung Opacity,160.0,472.0,153.0,165.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Pulmonary fibrosis,324.0,192.0,60.0,79.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Infiltration,719.0,558.0,99.0,112.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Infiltration,222.0,354.0,84.0,81.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Infiltration,160.0,472.0,153.0,165.0
d70e8f6924ff1e80d6b008965df94e08.jpg,Pleural effusion,30.0,681.0,70.0,62.0
eb384402d0dee9dc9818a0b65681bf67.jpg,Aortic enlargement,578.0,302.0,78.0,187.0
eb384402d0dee9dc9818a0b65681bf67.jpg,Infiltration,638.0,402.0,134.0,102.0
eb384402d0dee9dc9818a0b65681bf67.jpg,Pulmonary fibrosis,605.0,381.0,180.0,153.0
